51;0.9477477477477477;0.8579387186629527
52;0.9477477477477477;0.8467966573816156
53;0.9153153153153153;0.8189415041782729
54;0.8774774774774775;0.8022284122562674
55;0.8342342342342343;0.7883008356545961
56;0.7927927927927928;0.7743732590529248
57;0.7477477477477478;0.7632311977715878
58;0.6954954954954955;0.754874651810585
59;0.6504504504504505;0.7465181058495822
60;0.5927927927927928;0.7409470752089137
61;0.5405405405405406;0.7298050139275766
62;0.4936936936936937;0.7325905292479109
63;0.44684684684684683;0.7325905292479109
64;0.3891891891891892;0.7353760445682451
65;0.34234234234234234;0.7353760445682451
66;0.2882882882882883;0.7353760445682451
67;0.23963963963963963;0.7409470752089137
68;0.1963963963963964;0.7465181058495822
69;0.14774774774774774;0.7576601671309192
70;0.1045045045045045;0.7632311977715878
71;0.06486486486486487;0.7771587743732591
72;0.043243243243243246;0.7827298050139275
103;0.9801801801801802;0.6518105849582173
104;0.9513513513513514;0.6267409470752089
105;0.9117117117117117;0.6128133704735376
106;0.8702702702702703;0.5933147632311978
107;0.8234234234234235;0.5793871866295265
108;0.7837837837837838;0.5626740947075209
109;0.7333333333333333;0.5459610027855153
110;0.6864864864864865;0.5348189415041783
111;0.6360360360360361;0.5292479108635098
112;0.5927927927927928;0.5181058495821727
113;0.5477477477477477;0.5069637883008357
114;0.4954954954954955;0.48467966573816157
115;0.45225225225225224;0.479108635097493
116;0.4018018018018018;0.4735376044568245
117;0.35315315315315315;0.467966573816156
118;0.3009009009009009;0.467966573816156
119;0.26306306306306304;0.4763231197771588
120;0.21;0.48
121;0.16936936936936936;0.4958217270194986
122;0.12252252252252252;0.5041782729805014
123;0.07747747747747748;0.5181058495821727
157;0.9765765765765766;0.4763231197771588
158;0.9441441441441442;0.4596100278551532
159;0.9063063063063063;0.4373259052924791
160;0.863063063063063;0.4178272980501393
161;0.818018018018018;0.40668523676880225
162;0.7783783783783784;0.39275766016713093
163;0.7333333333333333;0.37604456824512533
164;0.6882882882882883;0.3649025069637883
165;0.6396396396396397;0.362116991643454
166;0.5945945945945946;0.35376044568245124
167;0.5495495495495496;0.3342618384401114
168;0.5063063063063064;0.31197771587743733
169;0.4540540540540541;0.31754874651810583
170;0.4144144144144144;0.3203342618384401
171;0.3675675675675676;0.3203342618384401
172;0.3207207207207207;0.30919220055710306
173;0.2810810810810811;0.3064066852367688
174;0.24;0.315
175;0.1927927927927928;0.3342618384401114
176;0.15495495495495495;0.3426183844011142
177;0.1063063063063063;0.35097493036211697
211;0.9801801801801802;0.30919220055710306
212;0.9621621621621622;0.2841225626740947
213;0.9207207207207208;0.2618384401114206
214;0.8774774774774775;0.24512534818941503
215;0.8288288288288288;0.233983286908078
216;0.7837837837837838;0.22284122562674094
217;0.7405405405405405;0.2116991643454039
218;0.6990990990990991;0.1977715877437326
219;0.6522522522522523;0.18662952646239556
220;0.6054054054054054;0.181058495821727
221;0.5621621621621622;0.16991643454038996
222;0.5135135135135135;0.1615598885793872
224;0.42882882882882883;0.1671309192200557
225;0.38738738738738737;0.1615598885793872
226;0.34774774774774775;0.14484679665738162
227;0.3009009009009009;0.14484679665738162
228;0.26306306306306304;0.15598885793871867
229;0.22342342342342342;0.17548746518105848
230;0.1837837837837838;0.18662952646239556
231;0.13873873873873874;0.19498607242339833
265;1.0;0.20334261838440112
266;0.990990990990991;0.17548746518105848
267;0.9567567567567568;0.15041782729805014
268;0.9171171171171171;0.12813370473537605
269;0.8828828828828829;0.10863509749303621
270;0.836036036036036;0.09192200557103064
271;0.7891891891891892;0.07799442896935933
272;0.745945945945946;0.06406685236768803
273;0.7045045045045045;0.052924791086350974
274;0.6576576576576577;0.04456824512534819
275;0.6162162162162163;0.036211699164345405
276;0.572972972972973;0.033426183844011144
277;0.5333333333333333;0.019498607242339833
278;0.4918918918918919;0.016713091922005572
279;0.44684684684684683;0.019498607242339833
280;0.4036036036036036;0.011142061281337047
281;0.3621621621621622;0.0
282;0.31891891891891894;0.005571030640668524
283;0.27927927927927926;0.011142061281337047
284;0.23603603603603604;0.022284122562674095
285;0.1963963963963964;0.033426183844011144
286;0.16036036036036036;0.033426183844011144
287;0.11531531531531532;0.04178272980501393